 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.987454264684972E-01+1.253107985576848E-02j)  (-3.987454264684972E-01+-1.253107985576848E-02j)  (3.981550589407560E-01+-2.504979304861493E-02j)  (3.981550589407560E-01+2.504979304861493E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.987040912566482E-01+1.378371165926414E-02j)  (-3.987040912566482E-01+-1.378371165926414E-02j)  (3.979898082447360E-01+-2.755096414308679E-02j)  (3.979898082447360E-01+2.755096414308679E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.986588209963818E-01+1.503620742309024E-02j)  (-3.986588209963818E-01+-1.503620742309024E-02j)  (3.978088455925541E-01+-3.005104757266873E-02j)  (3.978088455925541E-01+3.005104757266873E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.986096161344972E-01+1.628855478561963E-02j)  (-3.986096161344972E-01+-1.628855478561963E-02j)  (3.976121781283061E-01+-3.254994463834848E-02j)  (3.976121781283061E-01+3.254994463834848E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.985564771566267E-01+1.754074138668905E-02j)  (-3.985564771566267E-01+-1.754074138668905E-02j)  (3.973998136160867E-01+-3.504755668794800E-02j)  (3.973998136160867E-01+3.504755668794800E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.984994045872303E-01+1.879275486772265E-02j)  (-3.984994045872303E-01+-1.879275486772265E-02j)  (3.971717604396832E-01+-3.754378512002086E-02j)  (3.971717604396832E-01+3.754378512002086E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.984383989895914E-01+2.004458287185247E-02j)  (-3.984383989895914E-01+-2.004458287185247E-02j)  (3.969280276022445E-01+-4.003853138774208E-02j)  (3.969280276022445E-01+4.003853138774208E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.983734609658105E-01+2.129621304404167E-02j)  (-3.983734609658105E-01+-2.129621304404167E-02j)  (3.966686247259257E-01+-4.253169700280107E-02j)  (3.966686247259257E-01+4.253169700280107E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.983045911567998E-01+2.254763303120593E-02j)  (-3.983045911567998E-01+-2.254763303120593E-02j)  (3.963935620515082E-01+-4.502318353928866E-02j)  (3.963935620515082E-01+4.502318353928866E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.982317902422765E-01+2.379883048233485E-02j)  (-3.982317902422765E-01+-2.379883048233485E-02j)  (3.961028504379954E-01+-4.751289263758181E-02j)  (3.961028504379954E-01+4.751289263758181E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.981550589407560E-01+2.504979304861506E-02j)  (-3.981550589407560E-01+-2.504979304861506E-02j)  (3.957965013621841E-01+-5.000072600822909E-02j)  (3.957965013621841E-01+5.000072600822909E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.980743980095456E-01+2.630050838355071E-02j)  (-3.980743980095456E-01+-2.630050838355071E-02j)  (3.954745269182111E-01+-5.248658543582816E-02j)  (3.954745269182111E-01+5.248658543582816E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.979898082447360E-01+2.755096414308674E-02j)  (-3.979898082447360E-01+-2.755096414308674E-02j)  (3.951369398170762E-01+-5.497037278290601E-02j)  (3.951369398170762E-01+5.497037278290601E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.979012904811939E-01+2.880114798572927E-02j)  (-3.979012904811939E-01+-2.880114798572927E-02j)  (3.947837533861402E-01+-5.745198999379039E-02j)  (3.947837533861402E-01+5.745198999379039E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.978088455925541E-01+3.005104757266885E-02j)  (-3.978088455925541E-01+-3.005104757266885E-02j)  (3.944149815685986E-01+-5.993133909848373E-02j)  (3.944149815685986E-01+5.993133909848373E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.977124744912102E-01+3.130065056790082E-02j)  (-3.977124744912102E-01+-3.130065056790082E-02j)  (3.940306389229312E-01+-6.240832221652800E-02j)  (3.940306389229312E-01+6.240832221652800E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.976121781283061E-01+3.254994463834826E-02j)  (-3.976121781283061E-01+-3.254994463834826E-02j)  (3.936307406223277E-01+-6.488284156087133E-02j)  (3.936307406223277E-01+6.488284156087133E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.975079574937264E-01+3.379891745398324E-02j)  (-3.975079574937264E-01+-3.379891745398324E-02j)  (3.932153024540882E-01+-6.735479944172740E-02j)  (3.932153024540882E-01+6.735479944172740E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.973998136160867E-01+3.504755668794796E-02j)  (-3.973998136160867E-01+-3.504755668794796E-02j)  (3.927843408190003E-01+-6.982409827043105E-02j)  (3.927843408190003E-01+6.982409827043105E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.972877475627234E-01+3.629585001667760E-02j)  (-3.972877475627234E-01+-3.629585001667760E-02j)  (3.923378727306913E-01+-7.229064056329335E-02j)  (3.923378727306913E-01+7.229064056329335E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.971717604396832E-01+3.754378512002064E-02j)  (-3.971717604396832E-01+-3.754378512002064E-02j)  (3.918759158149570E-01+-7.475432894544726E-02j)  (3.918759158149570E-01+7.475432894544726E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.970518533917122E-01+3.879134968136175E-02j)  (-3.970518533917122E-01+-3.879134968136175E-02j)  (3.913984883090653E-01+-7.721506615469466E-02j)  (3.913984883090653E-01+7.721506615469466E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.969280276022445E-01+4.003853138774204E-02j)  (-3.969280276022445E-01+-4.003853138774204E-02j)  (3.909056090610367E-01+-7.967275504534330E-02j)  (3.909056090610367E-01+7.967275504534330E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.968002842933907E-01+4.128531792998191E-02j)  (-3.968002842933907E-01+-4.128531792998191E-02j)  (3.903972975289001E-01+-8.212729859204469E-02j)  (3.903972975289001E-01+8.212729859204469E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.966686247259257E-01+4.253169700280120E-02j)  (-3.966686247259257E-01+-4.253169700280120E-02j)  (3.898735737799242E-01+-8.457859989362179E-02j)  (3.898735737799242E-01+8.457859989362179E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.965330501992763E-01+4.377765630494181E-02j)  (-3.965330501992763E-01+-4.377765630494181E-02j)  (3.893344584898261E-01+-8.702656217689686E-02j)  (3.893344584898261E-01+8.702656217689686E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.963935620515082E-01+4.502318353928862E-02j)  (-3.963935620515082E-01+-4.502318353928862E-02j)  (3.887799729419540E-01+-8.947108880051086E-02j)  (3.887799729419540E-01+8.947108880051086E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.962501616593133E-01+4.626826641299031E-02j)  (-3.962501616593133E-01+-4.626826641299031E-02j)  (3.882101390264482E-01+-9.191208325873772E-02j)  (3.882101390264482E-01+9.191208325873772E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.961028504379954E-01+4.751289263758194E-02j)  (-3.961028504379954E-01+-4.751289263758194E-02j)  (3.876249792393758E-01+-9.434944918529656E-02j)  (3.876249792393758E-01+9.434944918529656E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.959516298414570E-01+4.875704992910480E-02j)  (-3.959516298414570E-01+-4.875704992910480E-02j)  (3.870245166818433E-01+-9.678309035715336E-02j)  (3.870245166818433E-01+9.678309035715336E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.957965013621841E-01+5.000072600822904E-02j)  (-3.957965013621841E-01+-5.000072600822904E-02j)  (3.864087750590844E-01+-9.921291069832239E-02j)  (3.864087750590844E-01+9.921291069832239E-02j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.956374665312323E-01+5.124390860037352E-02j)  (-3.956374665312323E-01+-5.124390860037352E-02j)  (3.857777786795240E-01+-1.016388142836564E-01j)  (3.857777786795240E-01+1.016388142836564E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.954745269182111E-01+5.248658543582811E-02j)  (-3.954745269182111E-01+-5.248658543582811E-02j)  (3.851315524538186E-01+-1.040607053426361E-01j)  (3.851315524538186E-01+1.040607053426361E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.953076841312688E-01+5.372874424987432E-02j)  (-3.953076841312688E-01+-5.372874424987432E-02j)  (3.844701218938731E-01+-1.064784882631496E-01j)  (3.844701218938731E-01+1.064784882631496E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.951369398170763E-01+5.497037278290579E-02j)  (-3.951369398170763E-01+-5.497037278290579E-02j)  (3.837935131118337E-01+-1.088920675952665E-01j)  (3.837935131118337E-01+1.088920675952665E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.949622956608109E-01+5.621145878055049E-02j)  (-3.949622956608109E-01+-5.621145878055049E-02j)  (3.831017528190563E-01+-1.113013480550082E-01j)  (3.831017528190563E-01+1.113013480550082E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.947837533861402E-01+5.745198999379034E-02j)  (-3.947837533861402E-01+-5.745198999379034E-02j)  (3.823948683250529E-01+-1.137062345281068E-01j)  (3.823948683250529E-01+1.137062345281068E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.946013147552042E-01+5.869195417908343E-02j)  (-3.946013147552042E-01+-5.869195417908343E-02j)  (3.816728875364129E-01+-1.161066320737628E-01j)  (3.816728875364129E-01+1.161066320737628E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.944149815685986E-01+5.993133909848351E-02j)  (-3.944149815685986E-01+-5.993133909848351E-02j)  (3.809358389557016E-01+-1.185024459283906E-01j)  (3.809358389557016E-01+1.185024459283906E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.942247556653566E-01+6.117013251976211E-02j)  (-3.942247556653566E-01+-6.117013251976211E-02j)  (3.801837516803350E-01+-1.208935815093621E-01j)  (3.801837516803350E-01+1.208935815093621E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.940306389229312E-01+6.240832221652795E-02j)  (-3.940306389229312E-01+-6.240832221652795E-02j)  (3.794166554014309E-01+-1.232799444187383E-01j)  (3.794166554014309E-01+1.232799444187383E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.938326332571763E-01+6.364589596834877E-02j)  (-3.938326332571763E-01+-6.364589596834877E-02j)  (3.786345804026370E-01+-1.256614404469980E-01j)  (3.786345804026370E-01+1.256614404469980E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.936307406223277E-01+6.488284156087146E-02j)  (-3.936307406223277E-01+-6.488284156087146E-02j)  (3.778375575589349E-01+-1.280379755767559E-01j)  (3.778375575589349E-01+1.280379755767559E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.934249630109844E-01+6.611914678594201E-02j)  (-3.934249630109844E-01+-6.611914678594201E-02j)  (3.770256183354220E-01+-1.304094559864739E-01j)  (3.770256183354220E-01+1.304094559864739E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.932153024540882E-01+6.735479944172736E-02j)  (-3.932153024540882E-01+-6.735479944172736E-02j)  (3.761987947860684E-01+-1.327757880541666E-01j)  (3.761987947860684E-01+1.327757880541666E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.930017610209042E-01+6.858978733283426E-02j)  (-3.930017610209042E-01+-6.858978733283426E-02j)  (3.753571195524523E-01+-1.351368783610952E-01j)  (3.753571195524523E-01+1.351368783610952E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.927843408190003E-01+6.982409827043118E-02j)  (-3.927843408190003E-01+-6.982409827043118E-02j)  (3.745006258624704E-01+-1.374926336954578E-01j)  (3.745006258624704E-01+1.374926336954578E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.925630439942258E-01+7.105772007236713E-02j)  (-3.925630439942258E-01+-7.105772007236713E-02j)  (3.736293475290274E-01+-1.398429610560669E-01j)  (3.736293475290274E-01+1.398429610560669E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.923378727306913E-01+7.229064056329330E-02j)  (-3.923378727306913E-01+-7.229064056329330E-02j)  (3.727433189486997E-01+-1.421877676560233E-01j)  (3.727433189486997E-01+1.421877676560233E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.921088292507461E-01+7.352284757478185E-02j)  (-3.921088292507461E-01+-7.352284757478185E-02j)  (3.718425751003789E-01+-1.445269609263768E-01j)  (3.718425751003789E-01+1.445269609263768E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.918759158149570E-01+7.475432894544720E-02j)  (-3.918759158149570E-01+-7.475432894544720E-02j)  (3.709271515438896E-01+-1.468604485197827E-01j)  (3.709271515438896E-01+1.468604485197827E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.916391347220854E-01+7.598507252106559E-02j)  (-3.916391347220854E-01+-7.598507252106559E-02j)  (3.699970844185861E-01+-1.491881383141468E-01j)  (3.699970844185861E-01+1.491881383141468E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.913984883090653E-01+7.721506615469444E-02j)  (-3.913984883090653E-01+-7.721506615469444E-02j)  (3.690524104419265E-01+-1.515099384162609E-01j)  (3.690524104419265E-01+1.515099384162609E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.911539789509795E-01+7.844429770679349E-02j)  (-3.911539789509795E-01+-7.844429770679349E-02j)  (3.680931669080215E-01+-1.538257571654332E-01j)  (3.680931669080215E-01+1.538257571654332E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.909056090610368E-01+7.967275504534324E-02j)  (-3.909056090610368E-01+-7.967275504534324E-02j)  (3.671193916861635E-01+-1.561355031371041E-01j)  (3.671193916861635E-01+1.561355031371041E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.906533810905475E-01+8.090042604596608E-02j)  (-3.906533810905475E-01+-8.090042604596608E-02j)  (3.661311232193306E-01+-1.584390851464584E-01j)  (3.661311232193306E-01+1.584390851464584E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.903972975289001E-01+8.212729859204447E-02j)  (-3.903972975289001E-01+-8.212729859204447E-02j)  (3.651284005226701E-01+-1.607364122520219E-01j)  (3.651284005226701E-01+1.607364122520219E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.901373609035358E-01+8.335336057484208E-02j)  (-3.901373609035358E-01+-8.335336057484208E-02j)  (3.641112631819569E-01+-1.630273937592548E-01j)  (3.641112631819569E-01+1.630273937592548E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.898735737799242E-01+8.457859989362175E-02j)  (-3.898735737799242E-01+-8.457859989362175E-02j)  (3.630797513520316E-01+-1.653119392241295E-01j)  (3.630797513520316E-01+1.653119392241295E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.896059387615378E-01+8.580300445576623E-02j)  (-3.896059387615378E-01+-8.580300445576623E-02j)  (3.620339057552151E-01+-1.675899584567029E-01j)  (3.620339057552151E-01+1.675899584567029E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.893344584898260E-01+8.702656217689698E-02j)  (-3.893344584898260E-01+-8.702656217689698E-02j)  (3.609737676797006E-01+-1.698613615246767E-01j)  (3.609737676797006E-01+1.698613615246767E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.890591356441896E-01+8.824926098099292E-02j)  (-3.890591356441896E-01+-8.824926098099292E-02j)  (3.598993789779243E-01+-1.721260587569465E-01j)  (3.598993789779243E-01+1.721260587569465E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.887799729419540E-01+8.947108880051081E-02j)  (-3.887799729419540E-01+-8.947108880051081E-02j)  (3.588107820649122E-01+-1.743839607471439E-01j)  (3.588107820649122E-01+1.743839607471439E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.884969731383422E-01+9.069203357650302E-02j)  (-3.884969731383422E-01+-9.069203357650302E-02j)  (3.577080199166069E-01+-1.766349783571638E-01j)  (3.577080199166069E-01+1.766349783571638E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.882101390264482E-01+9.191208325873784E-02j)  (-3.882101390264482E-01+-9.191208325873784E-02j)  (3.565911360681693E-01+-1.788790227206861E-01j)  (3.565911360681693E-01+1.788790227206861E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.879194734372087E-01+9.313122580581715E-02j)  (-3.879194734372087E-01+-9.313122580581715E-02j)  (3.554601746122618E-01+-1.811160052466809E-01j)  (3.554601746122618E-01+1.811160052466809E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.876249792393758E-01+9.434944918529652E-02j)  (-3.876249792393758E-01+-9.434944918529652E-02j)  (3.543151801973056E-01+-1.833458376229092E-01j)  (3.543151801973056E-01+1.833458376229092E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.873266593394884E-01+9.556674137380267E-02j)  (-3.873266593394884E-01+-9.556674137380267E-02j)  (3.531561980257203E-01+-1.855684318194062E-01j)  (3.531561980257203E-01+1.855684318194062E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.870245166818434E-01+9.678309035715331E-02j)  (-3.870245166818434E-01+-9.678309035715331E-02j)  (3.519832738521371E-01+-1.877837000919590E-01j)  (3.519832738521371E-01+1.877837000919590E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.867185542484668E-01+9.799848413047521E-02j)  (-3.867185542484668E-01+-9.799848413047521E-02j)  (3.507964539815940E-01+-1.899915549855697E-01j)  (3.507964539815940E-01+1.899915549855697E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.864087750590844E-01+9.921291069832217E-02j)  (-3.864087750590844E-01+-9.921291069832217E-02j)  (3.495957852677076E-01+-1.921919093379069E-01j)  (3.495957852677076E-01+1.921919093379069E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.860951821710917E-01+1.004263580747946E-01j)  (-3.860951821710917E-01+-1.004263580747946E-01j)  (3.483813151108225E-01+-1.943846762827491E-01j)  (3.483813151108225E-01+1.943846762827491E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.857777786795240E-01+1.016388142836564E-01j)  (-3.857777786795240E-01+-1.016388142836564E-01j)  (3.471530914561414E-01+-1.965697692534111E-01j)  (3.471530914561414E-01+1.965697692534111E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.854565677170254E-01+1.028502673584544E-01j)  (-3.854565677170254E-01+-1.028502673584544E-01j)  (3.459111627918309E-01+-1.987471019861644E-01j)  (3.459111627918309E-01+1.987471019861644E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.851315524538186E-01+1.040607053426362E-01j)  (-3.851315524538186E-01+-1.040607053426362E-01j)  (3.446555781471080E-01+-2.009165885236411E-01j)  (3.446555781471080E-01+2.009165885236411E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.848027360976730E-01+1.052701162896670E-01j)  (-3.848027360976730E-01+-1.052701162896670E-01j)  (3.433863870903049E-01+-2.030781432182269E-01j)  (3.433863870903049E-01+2.030781432182269E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.844701218938732E-01+1.064784882631495E-01j)  (-3.844701218938732E-01+-1.064784882631495E-01j)  (3.421036397269109E-01+-2.052316807354442E-01j)  (3.421036397269109E-01+2.052316807354442E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.841337131251872E-01+1.076858093369398E-01j)  (-3.841337131251872E-01+-1.076858093369398E-01j)  (3.408073866975960E-01+-2.073771160573187E-01j)  (3.408073866975960E-01+2.073771160573187E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.837935131118337E-01+1.088920675952666E-01j)  (-3.837935131118337E-01+-1.088920675952666E-01j)  (3.394976791762098E-01+-2.095143644857381E-01j)  (3.394976791762098E-01+2.095143644857381E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.834495252114495E-01+1.100972511328476E-01j)  (-3.834495252114495E-01+-1.100972511328476E-01j)  (3.381745688677630E-01+-2.116433416457933E-01j)  (3.381745688677630E-01+2.116433416457933E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.831017528190563E-01+1.113013480550082E-01j)  (-3.831017528190563E-01+-1.113013480550082E-01j)  (3.368381080063848E-01+-2.137639634891121E-01j)  (3.368381080063848E-01+2.137639634891121E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.827501993670272E-01+1.125043464777974E-01j)  (-3.827501993670272E-01+-1.125043464777974E-01j)  (3.354883493532618E-01+-2.158761462971745E-01j)  (3.354883493532618E-01+2.158761462971745E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.823948683250529E-01+1.137062345281067E-01j)  (-3.823948683250529E-01+-1.137062345281067E-01j)  (3.341253461945545E-01+-2.179798066846204E-01j)  (3.341253461945545E-01+2.179798066846204E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.820357632001072E-01+1.149070003437865E-01j)  (-3.820357632001072E-01+-1.149070003437865E-01j)  (3.327491523392935E-01+-2.200748616025398E-01j)  (3.327491523392935E-01+2.200748616025398E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.816728875364129E-01+1.161066320737626E-01j)  (-3.816728875364129E-01+-1.161066320737626E-01j)  (3.313598221172561E-01+-2.221612283417514E-01j)  (3.313598221172561E-01+2.221612283417514E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.813062449154061E-01+1.173051178781544E-01j)  (-3.813062449154061E-01+-1.173051178781544E-01j)  (3.299574103768201E-01+-2.242388245360693E-01j)  (3.299574103768201E-01+2.242388245360693E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.809358389557017E-01+1.185024459283905E-01j)  (-3.809358389557017E-01+-1.185024459283905E-01j)  (3.285419724828004E-01+-2.263075681655526E-01j)  (3.285419724828004E-01+2.263075681655526E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.805616733130566E-01+1.196986044073269E-01j)  (-3.805616733130566E-01+-1.196986044073269E-01j)  (3.271135643142607E-01+-2.283673775597456E-01j)  (3.271135643142607E-01+2.283673775597456E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.801837516803350E-01+1.208935815093619E-01j)  (-3.801837516803350E-01+-1.208935815093619E-01j)  (3.256722422623103E-01+-2.304181714008998E-01j)  (3.256722422623103E-01+2.304181714008998E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.798020777874707E-01+1.220873654405543E-01j)  (-3.798020777874707E-01+-1.220873654405543E-01j)  (3.242180632278753E-01+-2.324598687271866E-01j)  (3.242180632278753E-01+2.324598687271866E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.794166554014309E-01+1.232799444187383E-01j)  (-3.794166554014309E-01+-1.232799444187383E-01j)  (3.227510846194546E-01+-2.344923889358907E-01j)  (3.227510846194546E-01+2.344923889358907E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.790274883261791E-01+1.244713066736410E-01j)  (-3.790274883261791E-01+-1.244713066736410E-01j)  (3.212713643508514E-01+-2.365156517865950E-01j)  (3.212713643508514E-01+2.365156517865950E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.786345804026369E-01+1.256614404469981E-01j)  (-3.786345804026369E-01+-1.256614404469981E-01j)  (3.197789608388881E-01+-2.385295774043467E-01j)  (3.197789608388881E-01+2.385295774043467E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.782379355086473E-01+1.268503339926693E-01j)  (-3.782379355086473E-01+-1.268503339926693E-01j)  (3.182739330011005E-01+-2.405340862828102E-01j)  (3.182739330011005E-01+2.405340862828102E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.778375575589349E-01+1.280379755767559E-01j)  (-3.778375575589349E-01+-1.280379755767559E-01j)  (3.167563402534100E-01+-2.425290992874079E-01j)  (3.167563402534100E-01+2.425290992874079E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.774334505050687E-01+1.292243534777143E-01j)  (-3.774334505050687E-01+-1.292243534777143E-01j)  (3.152262425077802E-01+-2.445145376584417E-01j)  (3.152262425077802E-01+2.445145376584417E-01j)
 (3.989422804014327E-01+0.000000000000000E+00j)  (-3.770256183354220E-01+1.304094559864740E-01j)  (-3.770256183354220E-01+-1.304094559864740E-01j)  (3.136837001698498E-01+-2.464903230142051E-01j)  (3.136837001698498E-01+2.464903230142051E-01j)
